TraesCS1A02G135900	TraesCS1D02G138700	92.166	60	0.0
TraesCS1B02G244200	TraesCS5A02G236000	93.130	3	4.15e-48
TraesCS1B02G244200	TraesCS2B02G520100	90.441	3	8.99e-45
TraesCS1B02G244200	TraesCS7B02G203000	90.164	3	1.17e-38
TraesCS1B02G244200	TraesCS1B02G373900	87.970	3	7.05e-36
TraesCS1B02G244200	TraesCS3B02G340600	86.719	3	1.18e-33
TraesCS1B02G244200	TraesCS2A02G291500	84.733	3	1.54e-27
TraesCS1B02G244200	TraesCS5B02G478800	83.942	3	5.53e-27
TraesCS1B02G244200	TraesCS5D02G222900	84.496	3	1.99e-26
TraesCS1B02G244200	TraesCS7B02G305800	96.000	1	2.61e-15
TraesCS1B02G244200	TraesCS7B02G008300	94.118	1	3.37e-14
TraesCS1B02G244200	TraesCS7D02G345100	81.818	2	4.36e-13
TraesCS1B02G244200	TraesCS3B02G307400	92.157	1	1.57e-12
TraesCS1B02G244200	TraesCS7B02G107100	93.478	1	2.03e-11
TraesCS1B02G244200	TraesCS5A02G389200	91.667	1	2.63e-10
TraesCS1B02G244200	TraesCS5D02G288000	88.462	1	9.45e-10
TraesCS1B02G244200	TraesCS5D02G337700	88.462	1	9.45e-10
TraesCS1B02G244200	TraesCS4B02G301400	91.304	1	9.45e-10
TraesCS1B02G244200	TraesCS2D02G146100	88.235	1	3.40e-09
TraesCS1B02G244200	TraesCS5B02G332100	97.059	1	4.40e-08
TraesCS1B02G244200	TraesCS1B02G199200	78.652	2	4.40e-08
TraesCS1B02G244200	TraesCS5D02G399200	92.500	1	1.58e-07
TraesCS1B02G244200	TraesCS1D02G008200	78.723	2	5.69e-07
TraesCS1B02G117200	TraesCS4B02G261400	93.694	4	4.54e-41
TraesCS1B02G117200	TraesCS2B02G186600	93.458	3	7.60e-39
TraesCS1B02G117200	TraesCS7A02G227400	92.661	4	2.73e-38
TraesCS1B02G117200	TraesCS5A02G105700	92.661	4	2.73e-38
TraesCS1B02G117200	TraesCS5A02G174300	91.892	4	9.83e-38
TraesCS1B02G117200	TraesCS2B02G266700	90.435	4	1.27e-36
TraesCS1B02G117200	TraesCS7A02G061200	91.589	3	1.65e-35
TraesCS1B02G117200	TraesCS2B02G431500	87.156	4	2.77e-28
TraesCS1B02G117200	TraesCS6A02G238500	87.654	3	7.82e-19
TraesCS1B02G117200	TraesCS6B02G371500	88.158	2	2.81e-18
TraesCS1B02G117200	TraesCS5D02G222900	84.211	2	2.83e-13
TraesCS1B02G117200	TraesCS7A02G121800	95.238	1	1.70e-10
TraesCS1B02G117200	TraesCS4B02G088400	95.238	1	1.70e-10
TraesCS1B02G117200	TraesCS2A02G291500	100.000	1	1.70e-10
TraesCS1B02G117200	TraesCS1B02G373900	95.122	1	1.70e-10
TraesCS1B02G117200	TraesCS1B02G417100	95.122	1	6.13e-10
TraesCS1B02G117200	TraesCS5A02G236000	95.000	1	2.20e-09
TraesCS1B02G117200	TraesCS4D02G103100	95.000	1	2.20e-09
TraesCS1B02G136600	TraesCS6A02G217400	99.444	7	5.73e-89
TraesCS1B02G136600	TraesCS6A02G101600	99.441	7	2.06e-88
TraesCS1B02G136600	TraesCS1B02G115400	97.283	7	5.77e-84
TraesCS1B02G136600	TraesCS2B02G431500	97.191	7	3.47e-81
TraesCS1B02G136600	TraesCS2B02G477700	96.591	7	2.09e-78
TraesCS1B02G136600	TraesCS5A02G389200	94.886	7	2.10e-73
TraesCS1B02G136600	TraesCS2A02G406100	93.956	7	2.10e-73
TraesCS1B02G136600	TraesCS4A02G409000	92.265	7	7.62e-68
TraesCS1B02G136600	TraesCS4A02G255900	100.000	4	1.01e-51
TraesCS1B02G136600	TraesCS5A02G400800	96.000	2	1.37e-15
TraesCS1B02G136600	TraesCS2D02G342300	92.000	2	1.07e-11
TraesCS1B02G136600	TraesCS5A02G192400	94.444	1	2.98e-07
TraesCS1B02G115500	TraesCS4B02G187900	97.374	10	0.0
TraesCS1B02G034000	TraesCS1A02G041400	91.983	100	2.96e-92
TraesCS1B02G159700	TraesCS1D02G141100	96.256	95	0.0
TraesCS1B02G239700	TraesCS1D02G180700	89.080	100	4.43e-54
TraesCS1B02G239700	TraesCS1B02G404800	89.080	100	4.43e-54
TraesCS1B02G239700	TraesCS5D02G459100	89.759	95	5.73e-53
TraesCS1B02G233200	TraesCS7B02G259500	93.878	1	2.00e-12
TraesCS1B02G233200	TraesCS3B02G340600	93.617	1	2.59e-11
TraesCS1B02G233200	TraesCS5B02G248100	90.385	1	9.32e-11
TraesCS1B02G233200	TraesCS4B02G386000	95.122	1	3.35e-10
TraesCS1B02G233200	TraesCS1D02G088200	93.023	1	4.34e-09
TraesCS1B02G233200	TraesCS7B02G249100	92.857	1	1.56e-08
TraesCS1B02G233200	TraesCS5B02G555900	91.111	1	1.56e-08
TraesCS1B02G233200	TraesCS4A02G105400	92.500	1	2.02e-07
TraesCS1B02G233200	TraesCS1D02G412600	92.500	1	2.02e-07
TraesCS1B02G233200	TraesCS5D02G193800	100.000	0	2.61e-06
TraesCS1B02G199300	TraesCS1D02G184800	93.727	98	0.0
TraesCS1B02G199300	TraesCS1A02G181500	91.648	97	0.0
TraesCS1B02G105300	TraesCS7D02G142900	90.102	7	0.0
TraesCS1B02G105300	TraesCS1B02G219500	87.891	8	0.0
TraesCS1B02G105300	TraesCS5D02G033500	94.715	3	4.65e-105
TraesCS1B02G105300	TraesCS4B02G314000	93.860	2	7.89e-93
TraesCS1D02G008300	TraesCS2D02G251100	93.902	1	5.13e-28
TraesCS1D02G008300	TraesCS4B02G042100	92.593	1	8.58e-26
TraesCS1D02G008300	TraesCS4D02G109800	91.463	1	1.11e-24
TraesCS1D02G008300	TraesCS5B02G082600	91.358	1	3.99e-24
TraesCS1D02G138800	TraesCS1A02G135800	91.595	91	0.0
TraesCS1B02G439700	TraesCS2B02G186600	96.262	9	3.01e-44
TraesCS1B02G439700	TraesCS5A02G105700	95.370	9	3.89e-43
TraesCS1B02G439700	TraesCS4B02G261400	93.860	9	1.40e-42
TraesCS1B02G439700	TraesCS7A02G061200	94.495	9	5.03e-42
TraesCS1B02G439700	TraesCS5A02G174300	94.393	9	6.51e-41
TraesCS1B02G439700	TraesCS7A02G227400	92.793	9	3.03e-39
TraesCS1B02G439700	TraesCS2B02G266700	88.991	9	5.10e-32
TraesCS1B02G439700	TraesCS2B02G431500	88.889	9	1.84e-31
TraesCS1B02G439700	TraesCS6A02G238500	90.789	6	5.18e-22
TraesCS1B02G439700	TraesCS6B02G371500	90.909	6	5.18e-22
TraesCS1B02G439700	TraesCS5D02G222900	85.714	6	2.43e-15
TraesCS1B02G439700	TraesCS2A02G291500	97.561	3	1.46e-12
TraesCS1B02G439700	TraesCS1B02G373900	97.561	3	1.46e-12
TraesCS1B02G439700	TraesCS7A02G121800	100.000	3	1.89e-11
TraesCS1B02G439700	TraesCS4B02G088400	100.000	3	1.89e-11
TraesCS1B02G439700	TraesCS1B02G417100	100.000	3	6.79e-11
TraesCS1B02G439700	TraesCS5A02G236000	100.000	3	2.44e-10
TraesCS1B02G439700	TraesCS4D02G103100	100.000	3	2.44e-10
TraesCS1B02G404400	TraesCS5D02G231500	93.023	2	1.23e-28
TraesCS1B02G404400	TraesCS2D02G222100	89.247	2	1.24e-23
TraesCS1B02G404400	TraesCS4B02G156200	94.203	1	1.60e-22
TraesCS1B02G404400	TraesCS4A02G045200	85.567	2	4.47e-18
TraesCS1B02G404400	TraesCS2B02G377200	100.000	1	1.61e-17
TraesCS1B02G404400	TraesCS2B02G308000	97.872	1	2.69e-15
TraesCS1B02G404400	TraesCS5D02G399200	95.238	1	7.54e-11
TraesCS1D02G152800	TraesCS4B02G238200	99.573	100	1.30e-120
TraesCS1D02G152800	TraesCS7D02G301500	99.149	100	6.06e-119
TraesCS1D02G152800	TraesCS4D02G138100	99.145	100	6.06e-119
TraesCS1D02G152800	TraesCS1B02G458500	99.145	100	6.06e-119
TraesCS1D02G152800	TraesCS7A02G526100	98.723	100	2.82e-117
TraesCS1D02G152800	TraesCS2B02G283300	98.718	100	2.82e-117
TraesCS1D02G152800	TraesCS3D02G386700	97.436	100	2.84e-112
TraesCS1D02G152800	TraesCS2D02G247400	97.436	100	2.84e-112
TraesCS1D02G152800	TraesCS4A02G161400	98.095	90	2.88e-102
TraesCS1D02G017800	TraesCS5B02G528200	83.507	36	0.0
TraesCS1B02G362500	TraesCS4A02G043600	97.396	4	4.17e-88
TraesCS1B02G362500	TraesCS3B02G275700	86.911	4	3.41e-49
TraesCS1B02G362500	TraesCS6A02G074100	94.737	2	3.48e-34
TraesCS1B02G362500	TraesCS2B02G553400	93.651	1	1.28e-18
TraesCS1D02G055700	TraesCS7D02G142900	95.928	4	5.03e-98
TraesCS1D02G055700	TraesCS1B02G219500	99.375	3	5.18e-78
TraesCS1D02G055700	TraesCS5D02G033500	89.024	4	8.66e-76
TraesCS1D02G055700	TraesCS4B02G314000	96.875	3	2.43e-71
TraesCS1D02G055700	TraesCS5B02G123300	91.304	1	5.64e-18
TraesCS1D02G055700	TraesCS4D02G039300	94.545	1	2.62e-16
TraesCS1D02G055700	TraesCS3D02G524400	87.671	1	3.39e-15
TraesCS1D02G055700	TraesCS4A02G105400	88.406	1	1.22e-14
TraesCS1B02G261600	TraesCS5D02G222900	93.529	4	2.34e-65
TraesCS1B02G261600	TraesCS5B02G066800	93.333	3	1.41e-62
TraesCS1B02G261600	TraesCS1D02G264300	92.262	4	1.82e-61
TraesCS1B02G261600	TraesCS7D02G113200	92.216	4	2.36e-60
TraesCS1B02G261600	TraesCS7D02G142900	91.515	3	1.42e-57
TraesCS1B02G261600	TraesCS2D02G371100	91.463	3	5.11e-57
TraesCS1B02G261600	TraesCS1D02G091100	91.018	4	5.11e-57
TraesCS1B02G261600	TraesCS2B02G431500	89.595	4	8.54e-55
TraesCS1B02G261600	TraesCS6A02G151100	89.412	4	1.11e-53
TraesCS1B02G261600	TraesCS4B02G058800	89.759	4	1.11e-53
TraesCS1B02G261600	TraesCS1A02G443600	89.024	3	6.65e-51
TraesCS1B02G261600	TraesCS2D02G225100	90.972	3	1.44e-47
TraesCS1B02G261600	TraesCS2D02G251100	87.425	4	1.86e-46
TraesCS1B02G261600	TraesCS2B02G243600	88.732	3	1.88e-41
TraesCS1B02G261600	TraesCS4B02G112300	94.505	2	5.29e-32
TraesCS1B02G261600	TraesCS5A02G236000	81.818	3	2.46e-30
TraesCS1B02G261600	TraesCS5B02G425200	90.625	2	3.18e-29
TraesCS1B02G261600	TraesCS3A02G236800	83.740	3	3.21e-24
TraesCS1B02G261600	TraesCS6A02G101600	86.598	2	5.37e-22
TraesCS1B02G261600	TraesCS6A02G238500	77.632	3	1.94e-16
TraesCS1B02G363900	TraesCS1A02G349000	92.993	20	0.0
TraesCS1D02G088300	TraesCS2D02G251100	93.865	2	4.98e-64
TraesCS1D02G088300	TraesCS5A02G236000	90.798	2	1.08e-55
TraesCS1D02G088300	TraesCS2B02G391700	88.372	2	3.04e-51
TraesCS1D02G088300	TraesCS1D02G264300	87.500	2	1.09e-50
TraesCS1D02G088300	TraesCS7D02G113200	87.209	2	6.58e-48
TraesCS1D02G088300	TraesCS2D02G371100	87.879	2	2.36e-47
TraesCS1D02G088300	TraesCS2A02G437500	89.333	2	3.06e-46
TraesCS1D02G088300	TraesCS2B02G431500	86.705	2	3.06e-46
TraesCS1D02G088300	TraesCS5D02G222900	86.228	2	1.84e-43
TraesCS1D02G088300	TraesCS2D02G499500	86.747	2	6.62e-43
TraesCS1D02G088300	TraesCS7A02G401200	88.806	2	1.43e-39
TraesCS1D02G088300	TraesCS6A02G101600	95.098	1	1.85e-38
TraesCS1D02G088300	TraesCS2D02G057800	84.375	2	8.63e-37
TraesCS1D02G088300	TraesCS6A02G151100	82.530	2	6.72e-33
TraesCS1D02G088300	TraesCS7B02G212100	89.423	1	1.45e-29
TraesCS1D02G088300	TraesCS4B02G112300	90.110	1	1.13e-25
TraesCS1B02G374000	TraesCS7D02G113200	92.857	4	8.34e-70
TraesCS1B02G374000	TraesCS1D02G264300	94.706	4	8.34e-70
TraesCS1B02G374000	TraesCS2D02G371100	95.122	4	1.08e-68
TraesCS1B02G374000	TraesCS7D02G142900	93.567	4	1.39e-67
TraesCS1B02G374000	TraesCS2B02G431500	93.023	4	6.49e-66
TraesCS1B02G374000	TraesCS5D02G222900	91.813	4	5.05e-62
TraesCS1B02G374000	TraesCS1D02G091100	92.216	4	5.05e-62
TraesCS1B02G374000	TraesCS6A02G151100	89.143	4	6.58e-56
TraesCS1B02G374000	TraesCS2D02G251100	88.571	4	3.96e-53
TraesCS1B02G374000	TraesCS1A02G443600	88.690	4	5.12e-52
TraesCS1B02G374000	TraesCS5B02G066800	87.791	4	6.63e-51
TraesCS1B02G374000	TraesCS4B02G058800	87.209	4	3.08e-49
TraesCS1B02G374000	TraesCS4D02G109800	84.483	4	8.70e-40
TraesCS1B02G374000	TraesCS5A02G236000	85.030	4	8.70e-40
TraesCS1B02G374000	TraesCS2B02G391700	83.929	4	1.46e-37
TraesCS1B02G374000	TraesCS4B02G112300	96.703	2	1.88e-36
TraesCS1B02G374000	TraesCS2B02G377200	82.558	4	3.15e-34
TraesCS1B02G374000	TraesCS6A02G101600	91.346	2	1.47e-32
TraesCS1B02G374000	TraesCS2D02G499500	81.503	4	3.17e-29
TraesCS1B02G374000	TraesCS2D02G057800	81.169	3	6.87e-26
TraesCS1B02G478200	TraesCS5A02G282300	95.506	5	4.53e-34
TraesCS1B02G478200	TraesCS3D02G306200	90.654	6	5.86e-33
TraesCS1B02G478200	TraesCS1B02G439600	95.349	5	2.11e-32
TraesCS1B02G478200	TraesCS2A02G142800	95.349	5	2.11e-32
TraesCS1B02G478200	TraesCS6D02G180200	94.318	5	7.58e-32
TraesCS1B02G478200	TraesCS4B02G264300	95.294	5	7.58e-32
TraesCS1B02G478200	TraesCS7A02G008600	92.135	5	4.56e-29
TraesCS1B02G478200	TraesCS5A02G422300	93.023	5	4.56e-29
TraesCS1B02G478200	TraesCS2B02G445200	97.059	2	1.69e-08
TraesCS1B02G478200	TraesCS1D02G264300	100.000	2	7.85e-07
TraesCS1B02G404900	TraesCS5B02G052700	99.187	100	1.37e-125
TraesCS1B02G404900	TraesCS5D02G011200	98.780	100	6.36e-124
TraesCS1B02G404900	TraesCS5D02G196700	98.780	100	6.36e-124
TraesCS1B02G404900	TraesCS5D02G220200	98.374	100	2.96e-122
TraesCS1B02G404900	TraesCS1D02G070600	98.374	100	2.96e-122
TraesCS1B02G404900	TraesCS6B02G256800	97.561	100	6.40e-119
TraesCS1B02G404900	TraesCS4A02G152400	95.528	100	1.40e-110
TraesCS1B02G404900	TraesCS1B02G239600	95.327	87	6.63e-94
TraesCS1D02G141200	TraesCS1B02G159600	97.344	26	0.0
TraesCS1D02G141200	TraesCS3D02G229800	89.820	5	0.0
TraesCS1D02G141200	TraesCS5B02G121700	89.394	5	0.0
TraesCS1D02G141200	TraesCS2A02G293900	89.651	5	0.0
TraesCS1D02G141200	TraesCS1B02G204500	89.018	5	0.0
TraesCS1D02G141200	TraesCS2D02G305600	88.760	5	0.0
TraesCS1D02G141200	TraesCS2D02G031100	86.684	5	0.0
TraesCS1D02G141200	TraesCS4A02G139500	84.915	5	0.0
TraesCS1D02G141200	TraesCS2D02G289500	87.598	3	3.99e-162
TraesCS1D02G141200	TraesCS3A02G417700	82.401	4	1.14e-142
TraesCS1D02G141200	TraesCS5A02G226200	91.837	2	2.49e-134
TraesCS1D02G141200	TraesCS1B02G334600	90.751	2	9.01e-129
TraesCS1D02G141200	TraesCS2A02G291500	91.566	2	4.19e-127
TraesCS1D02G141200	TraesCS2D02G525600	84.979	3	1.95e-125
TraesCS1D02G141200	TraesCS2A02G523500	84.421	3	1.52e-121
TraesCS1D02G141200	TraesCS2B02G553400	90.421	2	3.40e-93
TraesCS1D02G141200	TraesCS2A02G499400	85.668	2	3.45e-83
TraesCS1D02G141200	TraesCS5A02G059500	92.513	1	2.11e-70
TraesCS1D02G141200	TraesCS1A02G116500	94.079	1	7.69e-60
TraesCS1D02G141200	TraesCS2B02G381000	92.357	1	4.63e-57
TraesCS1D02G141200	TraesCS5B02G066800	93.893	1	7.80e-50
TraesCS1D02G141200	TraesCS5D02G071000	93.130	1	3.63e-48
TraesCS1D02G141200	TraesCS1B02G199200	96.190	1	4.73e-42
TraesCS1D02G141200	TraesCS4A02G409000	96.154	1	1.70e-41
TraesCS1D02G141200	TraesCS4B02G344500	95.192	1	7.91e-40
TraesCS1D02G141200	TraesCS2A02G406100	95.192	1	7.91e-40
TraesCS1D02G141200	TraesCS7B02G107100	95.588	0	1.35e-22
TraesCS1D02G141200	TraesCS4B02G098900	98.333	0	4.86e-22
TraesCS1D02G141200	TraesCS5D02G479900	93.846	0	8.14e-20
TraesCS1D02G141200	TraesCS6D02G206900	98.077	0	1.36e-17
TraesCS1D02G141200	TraesCS7A02G329000	96.296	0	4.90e-17
TraesCS1D02G041400	TraesCS1A02G040400	94.442	49	0.0
TraesCS1D02G041400	TraesCS6D02G269200	89.091	4	1.80e-51
TraesCS1D02G041400	TraesCS2D02G251100	88.024	4	3.00e-49
TraesCS1D02G041400	TraesCS4D02G109800	87.195	4	6.50e-46
TraesCS1D02G041400	TraesCS5A02G236000	86.471	4	2.34e-45
TraesCS1D02G041400	TraesCS6D02G141300	83.832	4	5.10e-37
TraesCS1D02G041400	TraesCS2D02G499500	83.432	4	3.97e-33
TraesCS1D02G041400	TraesCS7B02G212100	91.667	1	2.44e-15
TraesCS1D02G041400	TraesCS5D02G389900	86.441	1	8.84e-10
TraesCS1D02G041400	TraesCS6B02G430000	94.872	1	3.18e-09
TraesCS1D02G041400	TraesCS5B02G394400	100.000	1	1.91e-06
TraesCS1D02G064100	TraesCS5D02G288000	94.776	3	3.54e-53
TraesCS1D02G064100	TraesCS2B02G308000	91.270	3	1.29e-42
TraesCS1D02G064100	TraesCS2D02G146100	91.200	3	4.65e-42
TraesCS1D02G064100	TraesCS7B02G107100	91.753	2	6.10e-31
TraesCS1D02G064100	TraesCS3B02G307400	83.846	3	1.32e-27
TraesCS1D02G064100	TraesCS7B02G008300	84.127	3	4.75e-27
TraesCS1D02G064100	TraesCS1D02G264300	84.921	3	7.95e-25
TraesCS1D02G064100	TraesCS1B02G314800	100.000	1	3.75e-13
TraesCS1D02G018000	TraesCS5B02G528200	82.224	37	0.0
TraesCS1D02G070700	TraesCS5D02G459100	99.405	97	4.61e-84
TraesCS1D02G070700	TraesCS1D02G180700	98.276	100	4.61e-84
TraesCS1D02G070700	TraesCS1B02G404800	98.276	100	4.61e-84
TraesCS1D02G063300	TraesCS6D02G150800	98.636	100	0.0
TraesCS1D02G063300	TraesCS7B02G487600	98.633	100	0.0
TraesCS1D02G063300	TraesCS4D02G139400	98.409	100	0.0
TraesCS1D02G063300	TraesCS7A02G098800	98.182	100	0.0
TraesCS1D02G063300	TraesCS6D02G175800	97.500	100	0.0
TraesCS1D02G063300	TraesCS2B02G146600	97.494	100	0.0
TraesCS1D02G063300	TraesCS6D02G374600	97.273	100	0.0
TraesCS1D02G063300	TraesCS1D02G193100	97.273	100	0.0
TraesCS1D02G063300	TraesCS4B02G147200	96.136	100	0.0
TraesCS1D02G063300	TraesCS3A02G502500	95.909	100	0.0
TraesCS1B02G247300	TraesCS1A02G236400	97.388	36	0.0
TraesCS1B02G247300	TraesCS7D02G113200	96.407	6	6.23e-74
TraesCS1B02G247300	TraesCS1D02G264300	96.914	6	2.90e-72
TraesCS1B02G247300	TraesCS2D02G371100	95.758	6	3.75e-71
TraesCS1B02G247300	TraesCS7D02G142900	95.679	6	1.74e-69
TraesCS1B02G247300	TraesCS2B02G431500	95.062	6	2.92e-67
TraesCS1B02G247300	TraesCS1D02G091100	93.939	6	3.78e-66
TraesCS1B02G247300	TraesCS5D02G222900	93.293	6	6.32e-64
TraesCS1B02G247300	TraesCS1A02G443600	89.266	7	2.96e-57
TraesCS1B02G247300	TraesCS2B02G243600	94.366	5	1.06e-56
TraesCS1B02G247300	TraesCS5B02G066800	90.741	6	3.83e-56
TraesCS1B02G247300	TraesCS2D02G251100	88.554	6	4.99e-50
TraesCS1B02G247300	TraesCS4B02G058800	88.272	6	6.45e-49
TraesCS1B02G247300	TraesCS2D02G225100	89.362	5	1.81e-44
TraesCS1B02G247300	TraesCS4D02G109800	85.976	6	3.02e-42
TraesCS1B02G247300	TraesCS5A02G236000	84.337	6	2.35e-38
TraesCS1B02G247300	TraesCS4B02G112300	96.842	4	2.35e-38
TraesCS1B02G247300	TraesCS2B02G391700	83.529	6	8.47e-38
TraesCS1B02G247300	TraesCS2B02G377200	83.133	6	5.10e-35
TraesCS1B02G247300	TraesCS6A02G101600	88.785	4	1.85e-29
TraesCS1B02G247300	TraesCS6A02G238500	81.818	6	6.64e-29
TraesCS1B02G247300	TraesCS2D02G057800	80.368	6	4.00e-26
TraesCS1B02G387000	TraesCS1D02G374000	93.431	53	0.0
TraesCS1B02G434500	TraesCS1D02G373100	91.700	10	0.0
TraesCS1B02G434500	TraesCS1D02G373400	91.837	3	1.51e-52
TraesCS1B02G434500	TraesCS5D02G399200	83.065	2	2.04e-21
TraesCS1B02G345600	TraesCS1A02G139800	84.420	31	4.75e-153
TraesCS1B02G345600	TraesCS3A02G089900	80.944	31	2.31e-121
TraesCS1D02G180800	TraesCS5B02G052700	100.000	100	6.31e-129
TraesCS1D02G180800	TraesCS5D02G011200	99.593	100	2.94e-127
TraesCS1D02G180800	TraesCS5D02G196700	99.593	100	2.94e-127
TraesCS1D02G180800	TraesCS1D02G070600	99.187	100	1.37e-125
TraesCS1D02G180800	TraesCS5D02G220200	98.780	100	6.36e-124
TraesCS1D02G180800	TraesCS6B02G256800	97.967	100	1.38e-120
TraesCS1D02G180800	TraesCS4A02G152400	95.935	100	3.00e-112
TraesCS1D02G180800	TraesCS1B02G239600	95.794	87	1.43e-95
TraesCS2A02G363200	TraesCS1A02G264100	95.041	4	2.93e-48
TraesCS2A02G363200	TraesCS2D02G342300	93.333	3	8.21e-44
TraesCS2A02G363200	TraesCS2A02G499400	93.220	3	1.06e-42
TraesCS2A02G363200	TraesCS5D02G090000	93.258	3	6.48e-30
TraesCS2A02G363200	TraesCS4D02G199300	87.356	3	6.58e-20
TraesCS2A02G363200	TraesCS1A02G229900	86.047	3	1.10e-17
TraesCS2A02G363200	TraesCS4B02G259800	84.444	3	5.12e-16
TraesCS2A02G363200	TraesCS2B02G051800	84.884	3	5.12e-16
TraesCS2A02G363200	TraesCS4A02G261200	83.146	3	2.38e-14
TraesCS2A02G363200	TraesCS2A02G492000	83.908	3	2.38e-14
TraesCS2A02G363200	TraesCS2D02G496100	82.759	3	1.11e-12
TraesCS1D02G184900	TraesCS1B02G199200	92.480	24	0.0
TraesCS1D02G184900	TraesCS5D02G178900	97.917	1	1.13e-15
TraesCS1D02G184900	TraesCS5A02G174300	97.917	1	1.13e-15
TraesCS1D02G184900	TraesCS5B02G082600	100.000	1	1.90e-13
TraesCS1D02G184900	TraesCS2A02G518600	97.727	1	1.90e-13
TraesCS1D02G184900	TraesCS7B02G107100	97.561	1	8.82e-12
TraesCS1D02G184900	TraesCS7D02G203300	97.561	1	8.82e-12
TraesCS1D02G184900	TraesCS4B02G088400	97.368	1	4.11e-10
TraesCS1D02G184900	TraesCS7A02G227400	86.792	1	8.89e-07
TraesCS2A02G227000	TraesCS5D02G178900	92.982	1	2.69e-15
TraesCS2A02G227000	TraesCS5A02G174300	96.000	1	9.66e-15
TraesCS2A02G227000	TraesCS5B02G082600	100.000	1	1.25e-13
TraesCS2A02G227000	TraesCS2A02G518600	100.000	1	4.49e-13
TraesCS2A02G227000	TraesCS7B02G107100	97.619	1	1.62e-12
TraesCS2A02G227000	TraesCS7D02G203300	97.619	1	1.62e-12
TraesCS2A02G227000	TraesCS4B02G088400	95.238	1	7.52e-11
TraesCS2A02G227000	TraesCS2A02G199400	85.965	1	1.63e-07
TraesCS2A02G227000	TraesCS7A02G227400	84.127	1	5.86e-07
TraesCS1D02G173600	TraesCS1A02G167300	92.131	53	0.0
